I,J,K
6582,6778,4305
6100,6342,6077
6773,6910,6720
6563,5860,6254
2700,6435,6576
6519,6487,5327
5816,2994,4876
6896,6755,6108
2993,5816,6181
3682,3683,1027
5627,5963,6243
5563,3925,3923
375,5312,3422
375,4494,5591
46,3448,4509
5601,5358,5923
5630,6052,4892
5630,4892,3851
5404,2335,4959
2223,3221,3201
3881,5993,4780
5614,635,1820
4780,5147,1128
6526,6057,6617
6672,5707,786
6827,6624,6417
6863,6380,6672
6723,6827,6417
5115,5039,5707
5039,5115,6270
6879,6636,6909
3607,5998,5345
6869,6575,6376
6575,5989,6376
6492,6756,6125
5958,5989,6018
5971,5235,6892
6454,5765,6505
5514,6863,5739
5184,6689,6686
6002,6000,5826
6221,6781,6629
6754,6850,6785
6865,6748,6056
5977,6033,6571
6141,6349,4233
5732,5921,5788
5980,6199,4280
6033,6819,6722
5821,4789,5282
4273,6748,6738
6227,6807,5835
6523,6819,6673
5619,5629,4337
6673,6202,4610
5584,5821,5282
6761,6483,6549
6830,6357,6874
4020,4950,6761
5874,4503,5973
6295,5983,6328
3264,6792,5863
5747,3523,4084
5628,6787,6521
5784,4324,3954
4361,6652,5785
6792,6183,3816
6435,2700,6622
6652,5860,6563
6887,3816,6183
5773,6576,6435
6181,5816,6519
3683,3682,4029
798,688,3026
3184,6354,573
178,5458,4046
5312,375,3329
5404,6052,6924
6862,4343,5600
5750,5358,5902
4535,5614,5588
6827,4957,6624
6182,3957,6257
6723,6879,6909
5796,6376,5989
6005,5803,6608
6005,6925,5803
5077,6650,6581
6756,6608,6125
6445,6492,6125
5958,6018,4782
6689,5711,2604
6211,6565,6709
6000,6002,5514
5196,5909,6693
6928,5891,6073
5777,6605,5104
5875,6785,5615
4118,4021,4175
6246,6553,5977
6518,6907,6864
3645,6518,6864
1183,4491,5733
6748,6908,6738
6819,6906,6722
6571,6722,6360
4233,5370,6141
4233,6906,5370
4236,6848,5732
5370,6906,6819
4236,335,6516
335,6583,6466
6583,335,4236
5044,6857,4423
6778,5820,4355
6328,6834,6790
6804,335,6749
6804,6749,6515
4423,6857,5628
6153,5628,6857
6358,6103,6357
5175,6927,5763
5983,6295,6844
6632,6434,6121
4020,6720,6747
5000,6844,6295
6576,6648,2700
5005,6667,5684
4335,5247,3903
6290,6259,4167
5541,5684,5934
6090,5934,4137
2826,1048,68
4495,3925,5563
5849,5601,5923
6924,6862,2335
6734,4881,3341
5600,5601,6734
3690,4881,6665
6902,6838,6329
4957,2289,5953
5062,4765,6335
3957,5139,6257
4664,1097,6498
472,5739,6863
6636,6869,6417
6925,6005,6006
2604,5954,6383
1052,1194,3361
5233,5626,6167
5158,6231,5925
6271,6575,6869
5122,6882,6693
6697,6646,6197
4486,6510,6680
4486,6221,6510
6629,6928,6709
6928,6629,5891
6693,6079,5196
6443,5868,6002
6443,6002,5826
4741,5910,6363
6570,6594,6688
5621,6570,6349
6443,6605,6050
5910,5665,6822
6092,4059,6130
6727,6091,6363
6727,6835,6091
6739,6822,6891
2794,3057,4932
4165,113,4789
6603,6727,5921
113,4165,1071
3905,1125,2640
6739,5921,6727
6908,6865,6907
5740,4907,6518
6908,6559,6738
6908,6345,6559
6516,6331,4236
5939,4355,6431
6790,6922,6328
6761,6377,5252
6649,5641,6762
5763,4273,5175
3680,3954,5371
6582,6733,6661
5252,6910,6773
5252,6157,6910
6529,6436,4084
6648,6555,6578
6342,6100,6436
6142,175,5005
6308,6750,6426
4006,2374,6880
6576,6260,6632
6757,2374,4006
2700,6648,6578
5312,5853,5338
5054,6558,6162
3682,1027,5054
6503,178,5254
2277,2293,4713
5979,5247,6143
4851,4765,4599
46,4509,2868
6399,4892,6052
6052,5630,6924
6052,5404,6540
6445,6101,5858
4039,2343,5120
3246,2289,4957
4801,5741,5624
5515,5718,4957
6383,6861,6289
5147,6001,6003
6270,5115,6106
5956,6303,6459
6539,6182,5499
6376,5796,6012
5958,4994,5989
6211,6756,6492
571,1791,822
5685,5686,4926
5686,5685,5917
6326,6211,3274
5547,3194,6666
4260,5823,5595
6674,4486,5899
6128,6570,6688
6594,5621,6119
6079,6092,6130
6677,4568,6524
5910,6739,6727
6754,6149,6152
5845,6152,6149
5214,6248,5389
5920,5788,5921
6866,5214,5866
5697,6748,4273
6865,6908,6748
6866,5866,6331
6049,6050,6199
6483,6086,5654
6830,6874,6931
6409,6830,6931
6761,6549,5629
6516,6790,6366
6086,6483,6484
6599,6559,6809
6218,5709,3320
6103,6874,6357
6103,5341,6874
6447,6377,6761
6153,6857,5341
6804,6516,335
5619,6901,5620
6327,6484,5950
6268,5820,6786
6669,6127,6093
5983,1112,6150
5939,6567,6771
6661,6786,6778
6779,5950,5696
6099,5950,6779
6922,6295,6328
5919,3264,5863
6671,5863,6927
6580,6312,6434
4084,6487,4876
6436,6870,6487
6448,6064,6342
6064,6447,5619
3529,3955,809
5860,6652,4361
6652,6563,6044
5972,6733,6113
6784,6168,6210
6210,6209,6784
6735,3678,6849
5973,6247,5874
6354,5045,3817
4138,4137,5684
5973,5312,5338
5804,6143,5247
4839,6082,4892
5963,5737,4839
5963,6136,6243
4494,6143,5591
6708,4509,3448
6794,2868,5898
6540,5404,5883
6665,5898,3690
5912,4843,6936
4896,5272,5067
6670,5718,6486
472,6672,786
6872,4321,5867
6564,6935,5218
5197,6662,4209
5521,5901,3576
6400,5218,6935
6171,6879,6869
5553,3651,6383
5553,5132,3651
6370,6005,6608
5122,6539,5077
6325,5667,5351
3651,6686,6689
4053,5122,6693
5899,4053,6674
6674,4053,6693
4486,4741,6221
3274,6211,6635
6397,6889,6621
6234,5984,6573
6221,4741,6781
6221,6629,6510
6594,5595,5823
5902,4343,5750
5665,5910,5909
6228,6688,6169
6754,5912,6850
6050,6867,6387
6822,6739,5910
4233,6570,6774
6911,6907,6518
4907,6911,6518
6908,6907,6345
6406,6807,6743
5654,6141,5629
6930,5283,2981
6032,6807,6239
6819,6032,6673
6819,6033,6032
6366,5214,6866
5740,6504,4907
6194,6366,6834
6218,6127,6049
6432,6481,6127
6069,5820,6406
6305,6432,6127
6431,4355,5820
6153,5341,6224
6093,6127,6218
6922,6790,6804
6425,5699,5919
6327,5950,6099
4130,6804,4574
6922,6804,4130
6661,6291,6786
4574,6804,6515
2766,3396,1992
4130,6295,6922
6787,6563,6254
6563,5031,6044
5847,5031,6563
6733,6662,6661
6667,6735,5770
5000,6247,6887
6354,3816,6637
5987,6156,5555
1736,2105,4089
3635,6757,3712
1713,6595,5627
6243,5773,5627
6746,5773,6243
6354,6550,573
4137,5934,5684
3448,46,4354
6540,6399,6052
6456,6108,6755
5147,6003,1128
6815,6330,6577
4846,5039,6480
5575,6879,6852
5553,6013,5132
6370,4288,6005
6006,4053,6925
3651,5132,6921
6326,6756,6211
6018,5989,6293
5959,4994,5958
3194,6458,6065
5823,6921,5064
5701,6745,5971
5701,6601,6889
6601,6415,6621
6415,6601,5971
5917,5685,6119
6415,5631,6517
5891,6832,6351
6063,6491,6776
6443,6387,6744
6002,3340,5514
4843,5912,6754
4843,6754,6152
4213,5621,5517
6092,6731,6409
6481,6049,6127
6906,5845,6149
6086,6266,5654
6867,6481,5722
5464,5055,5432
3201,1656,2369
6055,6056,4058
6599,4907,6504
5105,5967,5268
6389,6390,5820
6389,5820,6069
4951,6484,6483
6366,6790,6834
5628,6153,6811
6157,6377,6875
6157,5252,6377
4245,1209,1401
6168,6910,5592
3816,6241,6792
3817,5558,3816
5555,5034,5876
6286,6205,6285
3231,2676,6040
6746,6238,6576
6887,6247,6637
6637,6247,5973
3816,6354,3817
5558,5045,3682
5680,3923,3875
4029,3682,5045
6263,6477,3916
3998,6550,5338
5903,6477,6263
5945,6136,6424
375,5591,2479
6143,4494,5979
6713,6540,5883
6540,6713,6399
5236,6106,5839
6090,5923,5358
4881,5849,6793
6853,6816,6511
5741,4801,6010
6803,5990,6861
5971,6705,5235
5516,6496,6330
5516,6303,5956
3194,4929,5956
5316,6364,5516
6383,6057,6861
6797,6012,6486
6171,6012,6797
5831,6872,5867
3405,5796,4994
5575,5971,6745
6325,5351,5843
5340,6705,5971
5887,5831,5686
6271,5701,4782
4606,6325,5843
4782,6889,4263
6601,5701,5971
5978,6397,4843
5978,4263,6397
5978,5959,4263
6517,4680,6621
6208,5917,6119
6744,6387,6317
6677,6524,6744
5845,6128,6152
4059,6891,5196
6911,6809,6345
6807,6406,6609
6609,6406,6444
6390,6431,5820
6444,5820,6268
6898,1112,5983
4008,1498,1990
6256,4423,3927
6448,5881,6447
6124,1071,6768
5592,6752,6463
6084,6513,6528
6529,4084,6419
6752,6157,6875
5592,6157,6752
6513,6578,6555
5592,6910,6157
6661,6662,5197
6574,4503,4130
6260,6393,6580
5874,5000,6295
5558,6241,3816
4335,5810,6384
6746,5058,6238
5558,3817,5045
6550,3998,573
5541,3681,5684
6138,4137,4138
3329,2883,5853
375,2883,3329
6265,4929,3158
3998,4095,573
4095,3184,573
6543,1877,5108
6543,6222,5079
5373,6424,5963
6794,5898,6665
5990,6009,4489
2432,96,5079
4846,3060,411
6288,3405,6009
6009,6289,6288
3653,6459,6303
5516,3653,6303
6087,3060,6480
6815,6577,5380
4053,6815,5380
4288,5351,3833
4288,6225,5351
6539,5499,5077
6364,6182,6577
6539,6577,6182
6111,6348,3278
5351,5667,6935
5340,6251,6705
6169,5064,4994
6169,6688,6213
6169,5959,5978
6840,6832,6629
6832,6831,4878
6781,6831,6629
5631,6116,6517
6774,6128,5845
6152,6128,6228
6561,6346,6677
6032,6743,6807
5775,5214,6366
6432,6390,6353
3519,3285,3644
6528,5700,6083
6305,6703,6432
6703,6431,6432
4274,3644,2700
6567,6703,6669
6342,6436,6448
6875,5881,5880
6100,6077,6854
4317,3381,2064
6113,6733,6582
6419,5570,6529
2268,6466,1096
6099,5592,6463
6126,6210,5592
6513,6084,6578
6121,6434,6103
6528,6513,6555
6528,6083,6084
4937,5005,175
6849,6209,6735
4020,6773,6720
5972,6651,6733
4324,6344,3954
6690,6373,6651
6260,6580,6434
6384,5710,4335
6413,6740,6233
6162,5558,3682
4770,5254,178
6503,4911,5108
5054,6162,3682
6557,5804,6404
5573,3276,6043
4929,5632,3158
2796,5515,5953
4823,5515,2796
4846,786,5707
6420,6670,6010
6797,5622,1094
5953,5515,4957
2975,1990,4514
6171,6797,6852
6459,2594,4111
2113,5996,2464
4260,3651,6921
5686,5831,70
6325,4606,3274
4878,6363,6248
6832,4878,6351
4680,6936,6397
6936,4843,6397
4878,6831,6781
6092,6079,6065
6116,2475,6321
6931,6092,6409
5214,6201,6248
6516,6866,6331
6432,5722,6481
358,1755,2397
6561,6317,6633
5700,6700,6409
5775,6194,5546
5081,5702,6538
6150,5546,6194
6497,6609,6444
6700,6528,6830
6700,5700,6528
6463,5702,6327
5570,6497,6268
6726,1652,6598
6239,6807,6227
6463,6789,5702
6153,6224,4286
6582,6661,6778
6789,6463,6752
5702,5081,6327
5801,5847,6811
5768,6448,6095
5880,6752,6875
4812,6099,6779
6084,6393,6189
5458,6503,4060
6632,6260,6434
6373,4209,6662
6690,4209,6373
6189,6393,6238
6844,5000,6887
6061,3712,6757
6460,5254,6233
6477,6287,6156
5108,4911,4598
6543,3026,6222
5934,6060,5541
6914,6136,5945
6713,5945,6399
5373,6399,6424
5265,6489,4972
4314,5783,5050
1820,4320,5614
5614,4235,635
4957,6827,3246
4049,4549,5075
6379,6501,6760
6509,6011,6010
5116,5929,5736
2594,2391,5116
5718,5515,5622
6087,1492,6895
6251,4860,6087
6208,6119,4213
4680,6397,6621
6936,4680,5912
3972,5842,2084
6405,6731,6092
6321,5912,6116
5775,6488,6187
6603,5921,6820
6266,2181,5669
6561,6353,6346
3519,4165,3285
6390,6432,6431
1155,5634,3604
6703,6305,6669
4274,5633,3644
5847,6563,6811
5847,6691,5031
6180,5633,4274
4812,6126,6099
4812,5594,6126
6801,6384,6574
6189,4274,6084
5972,6732,6690
6126,5770,6209
798,6344,688
5555,4688,5034
2293,6740,6413
6367,6138,5770
6287,6158,6156
6042,5785,6749
6136,5058,6746
6557,6137,5804
5903,2209,6876
4137,6833,5265
5894,5265,6833
6758,6479,6713
6137,6479,6758
6794,6489,5894
5894,6489,5265
6809,6911,4907
5801,6800,6691
5508,4846,1250
1250,4846,411
786,4846,5508
1253,3653,5516
5879,1097,373
5823,5064,6213
6544,5575,6852
5340,5575,6544
4111,5141,4110
6706,4606,6225
6333,6706,6326
4111,4110,6065
6160,4213,5517
6160,5517,5669
6446,5199,6763
6321,5199,5751
5977,6553,6743
6314,6743,6321
6317,6387,6633
6561,6677,6317
5751,6118,6314
6538,6402,6266
6390,6195,6353
6453,5702,6467
5365,5570,6291
6752,6467,6789
6661,5197,6078
6661,5365,6291
6291,5570,6268
6252,5365,6078
6007,6567,3853
6801,6584,6384
6732,6007,5809
5197,4209,6229
5034,6339,6229
6690,4189,4209
6740,5034,6229
6460,6690,6732
6558,5960,6388
6138,6158,6287
6404,6682,5951
6719,6404,5951
1877,6543,5079
6185,6186,6075
3533,786,5508
5922,1801,5123
5761,6934,4260
4213,6795,6208
6175,6795,4213
6368,6412,5700
4789,6534,6378
934,2056,4501
3519,6112,4812
6572,4812,6112
6691,6801,6574
6252,6339,4688
5798,5016,6937
6584,5710,6384
2192,2647,25
6229,4189,6740
5197,6339,6078
1983,4643,1406
5710,6655,4336
6233,6740,4189
5058,6189,6238
4281,692,1333
6460,6503,5254
5770,6138,6667
5809,4911,6460
6162,6388,5558
5552,5951,4336
6833,6138,6876
6719,6557,6404
6719,5642,6557
5894,6876,2209
6833,6876,5894
5993,5588,2728
5614,2728,5588
6783,6350,5662
6057,5954,6579
6526,6617,6919
6919,6335,6526
6861,6288,6289
6171,6869,6012
6895,6852,6797
4385,5736,440
5116,5736,5935
6706,6225,6326
6333,4606,6706
4606,6333,3274
6610,6507,6728
4111,6065,6458
6118,5751,5250
6504,6915,5723
6409,6368,5700
6314,6389,6069
6412,6411,5801
5131,5546,6150
6488,4687,6120
6569,5699,5723
5370,6767,6597
6270,6106,5236
6801,6691,6800
5103,5365,6252
5950,6747,5696
2764,1717,1817
6584,6267,5710
6495,4237,6344
5850,6937,5016
6937,4250,5798
6655,5710,6267
5552,4336,6655
6927,6792,4250
3712,6338,5960
6367,6158,6138
6914,6719,5059
6876,6138,6287
5924,5340,6135
5924,4860,6251
5922,440,5736
6225,6756,6326
5935,2352,5141
6405,4347,5829
6175,6160,5671
5671,5965,6175
6464,5829,4347
6198,6402,6538
6593,6411,6368
6715,6421,5365
6584,6825,6267
6614,4688,6802
6338,6905,6937
6354,4029,5045
5960,6338,5850
6905,6338,6061
5895,4911,3853
3026,5836,6495
3712,6558,5855
6450,5836,3026
6450,4598,5895
6263,2209,5903
6287,6477,5903
6876,6287,5903
5563,5680,4495
6642,6913,6089
3278,6348,5169
1307,4199,6311
5971,5575,5340
6895,1492,6852
6795,440,5887
908,909,2294
5736,4385,5935
5400,4161,4301
5887,5917,6208
4385,2352,5935
4385,6613,2352
6076,4385,440
1797,1067,2419
4687,6337,6120
6729,1696,6181
4084,6436,6487
6529,6448,6436
6442,5880,5768
6798,6421,6715
6800,6584,6801
6715,5365,5103
6614,6715,5103
6180,5968,5633
1864,4294,2580
4816,4105,2343
6905,4006,4250
6558,6388,6162
6158,5221,6156
5831,5922,6872
6705,6087,6480
6251,6087,6705
6208,6795,5887
3858,6613,4385
5671,6076,5965
3005,3069,1735
5751,4632,5250
5534,5870,6346
6569,5723,6915
5572,6323,4449
1071,6124,6687
6112,6630,6721
6220,6721,6630
6873,6572,6112
5968,6220,5633
6771,6567,6113
6614,5103,4688
5968,5720,5822
5599,6655,6267
5594,5770,6126
5555,6156,5913
6209,5770,6735
2677,6146,2676
5576,5974,6277
3833,5366,6004
6654,6135,1492
5924,6654,4860
2182,6611,3858
6611,6217,5583
4437,1960,2327
6386,6195,6839
6198,5705,6402
4286,5801,6811
6800,5801,6411
6873,5683,6572
5020,6212,5021
6850,6553,5615
6722,6906,6149
6309,4610,6836
6836,6522,6309
4084,4876,5747
6798,6442,5768
6572,5683,6639
6825,5599,6267
5840,4032,5093
6877,3853,4032
3853,6877,5895
6495,5836,5093
5221,3484,5690
5813,5895,6877
6667,6138,4138
5951,5171,5059
6654,5924,6135
1492,6135,6544
5534,6763,5870
6763,6556,6352
6386,6556,5534
4483,6556,6386
6915,6504,5580
6569,6915,6066
6500,2182,2181
5583,6217,6464
5786,6569,6066
6453,6212,6198
6825,5952,5599
331,5106,6237
4911,5895,4598
6877,5836,5813
6877,5840,5836
4885,275,4420
6159,6158,6367
1666,4215,5006
2758,4634,4438
6235,5606,4599
6352,4632,6446
6889,6601,6621
5839,4120,6623
4568,5631,6415
6621,6415,6517
6245,6386,6839
4739,6593,812
6220,5968,5388
6212,5020,6462
5020,6461,6462
6932,6881,5625
6244,6932,5858
4827,6147,6828
4216,4785,2821
4216,6474,4785
4423,6472,5781
5788,5044,4423
5921,5732,6848
5866,6820,6848
6848,6331,5866
6790,6516,6804
5968,5822,5574
5690,6461,6802
5059,4832,5720
6627,5358,5750
6138,6833,4137
6910,6168,6720
6488,5546,5131
5705,6500,6402
6611,2182,5217
6408,6628,6464
5786,6066,6191
6191,6045,5786
5388,6217,6220
5683,5334,6639
5822,6274,5574
6274,5822,4832
5472,5599,5952
6695,6566,6343
5252,4020,6761
4950,4951,6483
6099,6126,5592
3661,5995,4619
2761,4194,4803
6337,6915,5580
6402,6500,2181
6245,6839,6814
6780,6176,6611
6176,6780,6873
6217,6408,6464
6639,6159,4730
1662,1692,3941
5259,5217,5226
6245,4483,6386
6408,4739,6628
5388,6381,6408
812,6593,6368
4274,6189,6180
6570,4233,6349
6374,5388,5574
6787,6811,6563
6825,6584,6800
6554,6639,5334
6112,6721,6873
6180,5720,5968
5221,6159,5949
3422,5979,4494
5217,6500,5226
6614,6802,5020
6461,5258,6462
6462,5258,5705
3484,6461,5690
5850,6338,6937
4483,6245,6556
6245,4898,6556
5250,6814,6118
4805,6639,6554
4832,6736,6279
5822,5720,4832
5762,6841,3918
5593,6297,4012
6337,5181,6915
6381,6429,6408
6462,5705,6212
6461,3484,5306
812,6628,4739
6386,6353,6195
6386,5534,6353
5027,6340,6814
5296,4311,6191
6814,6340,6245
395,4739,3933
5258,6461,5306
4805,6554,5897
5306,3484,5949
5667,6928,5832
4950,5950,4951
4898,6547,6556
4311,5827,4687
6274,6374,5574
5472,3933,6279
6279,6274,4832
6479,5642,6719
6137,6557,5642
6758,6143,5804
6719,5951,5059
6736,5552,5472
4739,395,6593
5856,3020,3819
6433,6438,4687
6359,6559,6599
6599,5723,6359
6599,6504,5723
5740,5580,6504
1489,196,2935
6839,6118,6814
6191,3146,5296
6716,6201,6187
5214,5775,6201
6453,6198,5702
5259,5226,5705
5258,6206,5259
3933,6429,6374
1506,3673,939
6279,3933,6374
3704,2258,599
5946,5181,6105
6245,6620,4898
6122,5827,5864
5148,5833,6206
5306,6206,5258
6206,5833,5259
6206,5306,5148
6301,6085,6547
6134,6085,6301
6086,5081,6538
6086,6484,5081
6327,5081,6484
6442,6752,5880
6467,5021,6453
6212,6453,5021
6178,4898,5290
6178,6547,4898
6134,4632,6352
6133,5873,6604
6913,6846,6643
5181,5946,6066
6587,6858,6236
579,6625,6638
6154,6407,6433
5946,5729,3146
5729,6133,3146
6653,6541,579
2698,4768,5102
6301,6547,6178
6653,5291,6620
5291,4898,6620
579,6230,6322
5827,6122,6900
5011,442,4986
2662,6318,4319
5186,5585,4829
4075,420,4132
6133,6900,6122
2084,4342,6177
6301,6178,5290
5827,6900,6161
6620,6541,6653
5367,3235,6627
6760,6501,6129
2494,5907,3918
6638,5037,6230
6230,5037,6275
2319,6407,6154
6275,6395,6230
6465,6365,5290
6465,5291,6653
4996,5315,1004
5873,6133,3511
5290,5037,6301
5037,5290,6365
3511,6133,5729
6047,6465,6653
6784,5696,6747
6882,5122,5077
6419,6609,6497
6069,6315,6314
6352,6547,6085
6556,6547,6352
4898,5291,5290
6476,5652,5162
6170,6133,6604
6161,2319,6154
6170,2319,6161
6066,3146,6191
6235,5577,6019
6093,5371,5758
3720,2029,1236
5873,6185,6604
6248,6201,6716
6590,6068,6067
6185,5873,4809
6533,6465,6280
6280,6465,5962
4177,6395,6114
6047,5962,6465
6604,6179,6170
6170,6589,2319
2786,444,3948
6808,6533,4999
6280,5962,5719
6275,6114,6395
6114,6275,6808
4177,5719,5962
6808,4999,6280
6075,6186,6589
5969,6155,6038
6047,5262,5962
6808,6280,5719
6488,5775,5546
6408,6217,5388
4809,6407,2319
6075,6604,6185
6604,6075,6179
5938,70,5933
6114,6808,5719
6043,3276,5728
6114,5719,4177
6236,6250,6725
6883,5806,6535
5875,6783,5711
5625,2332,2757
1678,4290,3695
6294,4030,1483
6421,5570,5365
6401,6521,6207
6429,5388,6374
4770,6233,5254
144,671,887
6091,6144,6531
6245,6340,6620
5133,4087,6013
5650,5721,4351
4087,1801,4489
6009,4087,4489
858,1905,213
5718,5622,6486
6670,6486,6012
6418,5741,6010
6418,6010,5137
6010,6670,6509
6012,6509,6670
6012,5796,6509
5132,5064,6921
5959,6169,4994
4000,530,1818
6696,6496,6364
6496,6696,3957
6496,3957,6330
6826,6364,6496
3957,6182,6826
6577,6826,6496
6330,6826,6577
6826,6330,3957
6577,5516,6364
6496,5516,6577
5516,6330,6815
6055,3645,6864
6364,5316,6696
6182,6364,6826
6650,6929,6581
6581,6882,5077
6882,6581,5547
6666,6882,5547
6065,6079,6666
6130,4059,5196
5920,6891,4059
5665,5909,5196
6931,5920,4059
5044,5920,6931
4638,712,730
56,2522,1414
5044,5788,5920
6931,5341,6857
5044,6931,6857
6931,6874,5341
6879,6723,6417
6879,6171,6852
5990,6803,6289
6289,6710,5553
6803,6710,6289
6009,5990,6289
6861,5990,6288
6803,4851,6710
6803,6861,4851
6861,6057,4851
4851,6057,6526
6013,5553,6710
6710,5133,6013
5796,3405,6011
6011,6509,5796
201,813,3940
6119,5685,5595
5266,5595,5685
5266,5685,6334
4352,6334,4926
1552,4689,438
6724,4352,4926
4260,6686,3651
5686,70,4926
4926,6334,5685
4283,2539,3015
6396,5817,6684
6530,6933,5526
6684,6530,6685
6685,6396,6684
4337,6141,6255
6349,6141,5654
5621,6349,5654
200,1778,1777
385,3671,2500
5572,4337,6683
6597,5162,6683
1823,5315,4946
6597,6683,6255
5162,6597,6299
5283,112,5652
5283,5652,6476
6683,5652,6323
6323,5572,6683
5922,5123,4321
5133,4321,5123
4321,5606,5867
5311,2779,5010
4321,6872,5922
5133,6710,4321
6545,4823,2796
3398,3913,1994
1261,1338,3705
1831,718,590
3441,1441,792
3001,2707,1408
1663,2460,1011
1499,3025,75
1621,3385,1938
953,554,3751
4252,2185,2032
1710,136,4298
2515,1598,2114
2096,3733,39
963,3052,3098
1200,1944,1790
3445,2536,4836
1578,2893,2095
1417,2115,4342
3608,675,2193
1399,30,1905
5019,5018,3508
629,1586,4101
1751,4778,1104
2729,881,1179
205,599,2258
210,2267,209
2458,1201,681
3305,4080,2612
621,3820,2519
1656,2507,2369
2285,1401,1209
3515,5140,4331
3746,3359,3664
1158,2922,4440
1929,271,3460
2069,2285,1319
3099,3304,2389
2134,2809,4732
3130,3734,220
6851,206,5057
3500,3571,2555
2105,1550,4089
1331,2389,868
3132,784,949
2003,1558,3436
2691,3504,174
1503,737,1161
2812,3487,1272
4719,4505,666
6400,5667,6123
4758,2206,4297
6080,6329,6616
2109,2019,1935
3448,4495,6708
1632,1756,532
5678,702,994
6895,6797,1094
3802,5738,2727
4871,2284,151
3935,715,3270
3668,3470,1325
120,27,3827
1580,115,397
2171,2850,1106
4402,2455,4977
1209,4245,1272
1155,2115,2072
2540,1830,2908
4337,5572,5619
2244,2462,915
5912,4680,6116
3952,4248,1364
2691,892,429
3480,1389,4313
5342,3826,1481
504,704,4686
3801,1949,1124
1871,3450,2306
790,780,779
1102,1152,415
4045,525,5078
1872,1849,655
1455,2783,4070
2034,855,5276
182,156,1779
1264,4418,3461
1068,282,2859
3862,2127,2852
1758,164,3200
6237,6262,331
1388,1919,3280
1704,689,369
714,997,1564
2667,3595,3073
4033,1876,3613
1916,2109,1935
4477,2045,1171
1438,648,71
1255,118,2032
3770,2082,40
3819,3810,5164
5761,6334,4352
2089,2095,782
2968,1970,2800
98,3506,2375
2969,2657,3848
4246,3655,4008
680,2067,1438
4360,55,3911
2840,3791,1800
2795,1827,3789
5683,6780,5334
360,1180,1513
218,1442,2025
461,2814,4023
3142,4040,5143
1334,60,4074
2903,2031,3852
736,418,2852
254,4279,1102
1081,3936,2791
3147,3818,4855
2790,2306,924
991,3239,465
1724,495,2949
2503,1025,2531
640,457,1800
2860,791,2861
1140,706,3653
2166,2373,3689
624,1651,5049
943,4877,2104
250,2887,3886
956,957,3869
1072,719,1537
2216,4309,1816
120,2024,77
2832,3335,2138
2945,920,1862
1005,1134,2011
5533,5461,5480
2112,5051,4322
968,5047,914
311,516,182
672,354,1516
1817,2045,408
6249,4315,5051
4862,3389,321
87,2336,3500
2241,2386,4254
2172,397,1388
5242,2754,5795
1061,2802,1644
5017,3852,2031
5346,5927,5819
950,1020,1678
85,1985,1137
1726,3700,1974
3131,845,2445
5625,6881,2332
2062,2702,1203
2868,6794,5894
552,5661,214
6070,6868,3879
3167,1861,4359
2573,807,4807
1747,1338,5188
4321,6710,5606
1976,2983,4304
3510,3861,4152
3700,4432,4088
2470,1321,5112
5876,2293,3916
190,1968,2254
2371,5658,2567
3832,4678,3710
2037,3965,359
1377,3583,5329
