NO_OF_FRAMES	6378
NO_OF_CAMERAS	14
NO_OF_MARKERS	8
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-06-20, 10:36:43.083	87607.09578570
DATA_INCLUDED	3D
MARKER_NAMES	skull_phantom1	skull_phantom2	skull_phantom3	skull_phantom4	catheter_tip1	catheter_tip2	catheter_tip3	catheter_tip4
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Virtual	Measured
Frame	Time	skull_phantom1 X	skull_phantom1 Y	skull_phantom1 Z	skull_phantom2 X	skull_phantom2 Y	skull_phantom2 Z	skull_phantom3 X	skull_phantom3 Y	skull_phantom3 Z	skull_phantom4 X	skull_phantom4 Y	skull_phantom4 Z	catheter_tip1 X	catheter_tip1 Y	catheter_tip1 Z	catheter_tip2 X	catheter_tip2 Y	catheter_tip2 Z	catheter_tip3 X	catheter_tip3 Y	catheter_tip3 Z	catheter_tip4 X	catheter_tip4 Y	catheter_tip4 Z	
5563	27.81000	338.155	351.043	182.688	301.718	411.539	149.033	351.440	345.986	90.584	301.488	318.042	153.938	251.490	128.128	-19.347	305.960	119.219	3.725	9.492	127.492	-0.075	251.714	88.098	-7.436
5564	27.81500	338.159	351.037	182.693	301.724	411.553	149.040	351.433	345.995	90.600	301.493	318.045	153.938	251.667	128.249	-19.303	306.120	118.898	3.711	9.650	127.419	-0.434	251.860	88.006	-8.083
5565	27.82000	338.144	351.044	182.695	301.716	411.557	149.047	351.430	345.985	90.607	301.489	318.039	153.938	251.880	128.353	-19.264	306.265	118.576	3.693	9.820	127.429	-0.846	252.008	87.908	-8.681
5566	27.82500	338.150	351.035	182.693	301.719	411.552	149.065	351.437	345.985	90.598	301.478	318.048	153.944	252.041	128.472	-19.265	306.396	118.269	3.625	9.950	127.689	-1.250	252.059	87.875	-9.325
5567	27.83000	338.142	351.062	182.697	301.717	411.553	149.048	351.422	345.987	90.598	301.490	318.031	153.946	252.196	128.606	-19.297	306.551	117.941	3.479	10.124	127.643	-1.452	252.257	87.836	-10.004
5568	27.83500	338.141	351.048	182.698	301.708	411.555	149.046	351.429	345.992	90.606	301.477	318.060	153.944	252.370	128.722	-19.302	306.694	117.664	3.299	10.285	127.775	-1.527	252.373	87.859	-10.673
5569	27.84000	338.152	351.040	182.695	301.713	411.564	149.052	351.439	345.992	90.597	301.489	318.054	153.934	252.516	128.857	-19.310	306.831	117.412	3.124	10.420	127.575	-1.678	252.511	87.838	-11.393
5570	27.84500	338.156	351.051	182.688	301.730	411.548	149.041	351.430	345.990	90.592	301.490	318.042	153.931	252.704	129.055	-19.301	306.968	117.128	2.938	10.583	127.622	-1.864	252.651	87.872	-12.176
5571	27.85000	338.153	351.030	182.689	301.732	411.534	149.040	351.441	345.984	90.590	301.490	318.033	153.935	252.983	129.309	-19.191	307.082	116.860	2.792	10.741	127.831	-2.073	252.686	87.857	-12.996
5572	27.85500	338.162	351.023	182.681	301.721	411.539	149.044	351.443	345.982	90.592	301.500	318.034	153.929	253.275	129.486	-19.280	307.216	116.512	2.566	10.967	128.034	-2.888	252.928	87.977	-13.936
5573	27.86000	338.167	351.018	182.686	301.717	411.516	149.036	351.436	345.983	90.587	301.506	318.016	153.923	253.427	129.649	-19.327	307.311	116.187	2.285	11.086	128.087	-3.246	253.018	88.070	-14.887
5574	27.86500	338.174	351.013	182.673	301.743	411.508	149.050	351.442	345.968	90.575	301.510	318.017	153.925	253.672	129.741	-19.348	307.402	115.801	1.926	11.268	128.041	-3.302	253.187	88.068	-15.770
5575	27.87000	338.180	350.996	182.672	301.734	411.517	149.034	351.450	345.963	90.574	301.513	318.003	153.924	253.760	129.934	-19.360	307.466	115.438	1.587	11.348	128.171	-3.413	253.217	88.209	-16.777
5576	27.87500	338.176	350.987	182.678	301.733	411.498	149.042	351.452	345.949	90.580	301.507	317.997	153.921	253.841	130.122	-19.375	307.514	115.019	1.224	11.437	128.246	-3.480	253.293	88.306	-17.757
5577	27.88000	338.182	350.966	182.669	301.740	411.491	149.055	351.449	345.951	90.572	301.518	317.982	153.908	253.921	130.183	-19.432	307.537	114.615	0.855	11.525	128.498	-3.280	253.325	88.296	-18.432
5578	27.88500	338.177	350.954	182.661	301.745	411.485	149.042	351.460	345.946	90.569	301.514	317.983	153.919	253.938	130.138	-19.476	307.552	114.276	0.594	11.564	128.543	-3.001	253.310	88.164	-18.840
5579	27.89000	338.182	350.953	182.671	301.740	411.477	149.056	351.457	345.943	90.564	301.525	317.974	153.913	253.994	130.042	-19.513	307.565	114.149	0.557	11.589	128.637	-3.225	253.294	88.121	-18.977
5580	27.89500	338.183	350.938	182.667	301.742	411.473	149.066	351.462	345.939	90.576	301.518	317.963	153.915	254.025	130.000	-19.477	307.562	114.170	0.679	11.592	128.660	-3.491	253.306	88.129	-18.886
5581	27.90000	338.185	350.934	182.668	301.744	411.454	149.065	351.451	345.945	90.566	301.514	317.954	153.911	254.036	130.073	-19.424	307.560	114.261	0.884	11.595	128.726	-3.886	253.362	88.175	-18.711
5582	27.90500	338.174	350.933	182.668	301.738	411.471	149.078	351.445	345.943	90.571	301.511	317.962	153.909	254.069	130.148	-19.393	307.596	114.482	1.094	11.606	128.537	-4.321	253.445	88.229	-18.508
5583	27.91000	338.177	350.927	182.672	301.736	411.460	149.080	351.449	345.933	90.569	301.508	317.951	153.909	254.128	130.184	-19.419	307.649	114.758	1.244	11.628	128.254	-4.806	253.532	88.312	-18.357
5584	27.91500	338.167	350.924	182.666	301.734	411.454	149.078	351.447	345.926	90.577	301.510	317.949	153.918	254.172	130.254	-19.469	307.687	115.001	1.276	11.619	128.355	-4.979	253.442	88.370	-18.297
5585	27.92000	338.165	350.918	182.676	301.730	411.452	149.080	351.451	345.924	90.583	301.509	317.941	153.913	254.204	130.373	-19.489	307.752	115.188	1.287	11.701	127.913	-5.015	253.711	88.504	-18.210
5586	27.92500	338.167	350.908	182.683	301.726	411.441	149.092	351.439	345.914	90.577	301.504	317.927	153.917	254.309	130.447	-19.550	307.799	115.352	1.297	11.766	128.086	-5.317	253.769	88.636	-18.192
5587	27.93000	338.157	350.906	182.680	301.722	411.444	149.096	351.441	345.916	90.591	301.502	317.932	153.923	254.354	130.550	-19.533	307.853	115.497	1.330	11.809	128.010	-5.380	253.844	88.749	-18.186
5588	27.93500	338.158	350.905	182.690	301.728	411.440	149.083	351.445	345.913	90.597	301.492	317.933	153.919	254.408	130.634	-19.531	307.910	115.642	1.379	11.858	127.881	-5.553	253.940	88.845	-18.167
5589	27.94000	338.156	350.905	182.688	301.727	411.433	149.089	351.441	345.920	90.581	301.500	317.932	153.918	254.466	130.716	-19.509	307.947	115.746	1.440	11.858	128.112	-5.821	253.834	88.912	-18.256
5590	27.94500	338.156	350.905	182.691	301.715	411.443	149.089	351.448	345.927	90.589	301.494	317.944	153.915	254.504	130.783	-19.519	308.003	115.820	1.457	11.945	127.640	-5.959	254.114	88.991	-18.230
5591	27.95000	338.160	350.916	182.690	301.727	411.436	149.093	351.442	345.918	90.588	301.503	317.933	153.915	254.536	130.827	-19.525	308.034	115.859	1.446	11.979	127.582	-5.989	254.172	89.028	-18.259
5592	27.95500	338.205	350.892	182.692	301.719	411.447	149.083	351.448	345.924	90.590	301.494	317.952	153.923	254.584	130.850	-19.531	308.066	115.852	1.437	12.024	127.587	-6.050	254.230	89.036	-18.289
5593	27.96000	338.210	350.901	182.684	301.724	411.452	149.084	351.443	345.937	90.596	301.499	317.950	153.926	254.670	130.829	-19.546	308.112	115.836	1.449	12.086	127.730	-6.241	254.273	89.071	-18.320
5594	27.96500	338.196	350.914	182.699	301.720	411.468	149.084	351.440	345.939	90.592	301.491	317.966	153.926	254.700	130.872	-19.504	308.142	115.846	1.516	12.106	127.633	-6.435	254.308	89.075	-18.369
5595	27.97000	338.190	350.915	182.702	301.705	411.478	149.083	351.441	345.946	90.606	301.487	317.971	153.935	254.786	130.864	-19.541	308.167	115.829	1.544	12.164	127.661	-6.840	254.387	89.082	-18.420
5596	27.97500	338.178	350.928	182.706	301.714	411.485	149.088	351.438	345.933	90.610	301.481	317.974	153.933	254.805	130.863	-19.527	308.202	115.802	1.570	12.190	127.528	-6.933	254.439	89.056	-18.455
5597	27.98000	338.182	350.916	182.697	301.702	411.482	149.090	351.434	345.947	90.617	301.475	317.978	153.934	254.838	130.898	-19.523	308.221	115.783	1.581	12.220	127.632	-7.013	254.463	89.066	-18.480
5598	27.98500	338.180	350.939	182.709	301.691	411.494	149.078	351.427	345.952	90.622	301.466	317.986	153.934	254.889	130.861	-19.534	308.239	115.797	1.594	12.244	127.544	-7.188	254.491	89.056	-18.503
5599	27.99000	338.174	350.945	182.718	301.695	411.503	149.081	351.422	345.951	90.625	301.475	317.996	153.944	254.862	130.884	-19.523	308.232	115.766	1.650	12.236	127.618	-7.323	254.497	89.067	-18.488
5600	27.99500	338.163	350.964	182.715	301.697	411.495	149.090	351.410	345.954	90.618	301.468	317.989	153.941	254.904	130.856	-19.522	308.228	115.789	1.694	12.245	127.573	-7.572	254.510	89.076	-18.498
5601	28.00000	338.161	350.947	182.715	301.694	411.497	149.075	351.415	345.962	90.628	301.459	318.004	153.956	254.917	130.845	-19.534	308.210	115.826	1.750	12.236	127.429	-7.886	254.528	89.062	-18.498
5602	28.00500	338.151	350.948	182.725	301.682	411.509	149.097	351.408	345.952	90.624	301.456	318.002	153.951	254.889	130.871	-19.534	308.204	115.847	1.796	12.222	127.378	-8.016	254.542	89.072	-18.475
5603	28.01000	338.158	350.954	182.724	301.684	411.490	149.090	351.415	345.958	90.628	301.452	318.000	153.946	254.895	130.871	-19.526	308.194	115.848	1.821	12.218	127.373	-8.099	254.539	89.061	-18.468
5604	28.01500	338.150	350.947	182.725	301.682	411.495	149.084	351.407	345.950	90.627	301.444	317.997	153.957	254.884	130.872	-19.533	308.177	115.843	1.845	12.203	127.346	-8.291	254.532	89.068	-18.507
5605	28.02000	338.144	350.934	182.734	301.683	411.488	149.101	351.407	345.946	90.637	301.437	317.990	153.948	254.901	130.879	-19.537	308.172	115.831	1.874	12.213	127.423	-8.417	254.541	89.062	-18.490
5606	28.02500	338.138	350.919	182.739	301.659	411.486	149.101	351.401	345.940	90.647	301.445	317.978	153.958	254.881	130.898	-19.536	308.154	115.832	1.889	12.192	127.398	-8.503	254.528	89.057	-18.510
5607	28.03000	338.131	350.916	182.741	301.672	411.474	149.103	351.397	345.931	90.649	301.441	317.972	153.954	254.913	130.876	-19.518	308.144	115.814	1.933	12.202	127.421	-8.671	254.536	89.053	-18.510
5608	28.03500	338.133	350.917	182.742	301.655	411.474	149.101	351.397	345.929	90.644	301.431	317.972	153.951	254.942	130.883	-19.525	308.154	115.801	1.960	12.220	127.530	-8.848	254.538	89.065	-18.532
5609	28.04000	338.120	350.913	182.736	301.658	411.474	149.107	351.390	345.923	90.649	301.430	317.952	153.949	254.958	130.880	-19.546	308.160	115.810	2.000	12.234	127.461	-9.115	254.581	89.066	-18.538
5610	28.04500	338.134	350.897	182.739	301.664	411.462	149.122	351.395	345.921	90.643	301.441	317.963	153.946	254.967	130.885	-19.525	308.160	115.854	2.044	12.235	127.230	-9.252	254.624	89.062	-18.536
5611	28.05000	338.141	350.911	182.739	301.669	411.457	149.114	351.397	345.932	90.644	301.442	317.958	153.952	254.998	130.916	-19.555	308.183	115.907	2.069	12.261	127.212	-9.463	254.664	89.082	-18.534
5612	28.05500	338.147	350.898	182.727	301.674	411.457	149.120	351.404	345.928	90.631	301.442	317.964	153.950	255.033	130.903	-19.555	308.189	115.910	2.114	12.281	127.217	-9.672	254.687	89.082	-18.527
5613	28.06000	338.154	350.913	182.722	301.680	411.475	149.112	351.406	345.933	90.636	301.451	317.956	153.949	255.065	130.918	-19.562	308.201	115.919	2.107	12.304	127.354	-9.670	254.690	89.102	-18.515
5614	28.06500	338.168	350.927	182.711	301.690	411.482	149.102	351.413	345.939	90.621	301.459	317.970	153.942	255.056	130.924	-19.556	308.219	115.959	2.129	12.305	127.092	-9.737	254.736	89.096	-18.527
5615	28.07000	338.161	350.939	182.718	301.687	411.486	149.089	351.420	345.944	90.619	301.464	317.990	153.943	255.073	130.934	-19.546	308.235	115.991	2.166	12.323	126.930	-9.887	254.791	89.116	-18.541
5616	28.07500	338.174	350.954	182.713	301.690	411.505	149.075	351.418	345.949	90.617	301.477	317.988	153.945	255.114	130.938	-19.563	308.246	116.044	2.233	12.342	126.806	-10.255	254.829	89.102	-18.537
5617	28.08000	338.175	350.962	182.715	301.700	411.511	149.075	351.420	345.956	90.612	301.474	317.995	153.946	255.131	130.949	-19.560	308.276	116.049	2.264	12.366	126.695	-10.395	254.878	89.101	-18.561
5618	28.08500	338.174	350.965	182.711	301.711	411.512	149.070	351.426	345.961	90.614	301.468	317.998	153.938	255.163	130.943	-19.549	308.291	116.057	2.271	12.390	126.634	-10.439	254.912	89.114	-18.578
5619	28.09000	338.177	350.963	182.717	301.703	411.518	149.071	351.427	345.961	90.610	301.473	318.006	153.954	255.193	130.925	-19.576	308.313	116.032	2.280	12.415	126.692	-10.597	254.925	89.093	-18.593
5620	28.09500	338.174	350.980	182.717	301.696	411.515	149.073	351.418	345.962	90.621	301.472	318.014	153.946	255.201	130.939	-19.571	308.328	116.033	2.280	12.432	126.563	-10.658	254.978	89.115	-18.641
5621	28.10000	338.165	350.972	182.726	301.685	411.519	149.079	351.419	345.956	90.625	301.463	318.024	153.953	255.216	130.937	-19.567	308.337	116.071	2.294	12.436	126.375	-10.692	254.997	89.069	-18.625
5622	28.10500	338.163	350.977	182.734	301.692	411.523	149.084	351.423	345.967	90.627	301.457	318.028	153.955	255.235	130.923	-19.562	308.342	116.080	2.292	12.450	126.318	-10.714	255.026	89.088	-18.633
5623	28.11000	338.153	350.985	182.736	301.689	411.511	149.086	351.414	345.964	90.640	301.454	318.010	153.964	255.252	130.914	-19.566	308.363	116.051	2.363	12.471	126.261	-11.054	255.062	89.072	-18.669
5624	28.11500	338.152	350.985	182.745	301.676	411.522	149.094	351.406	345.966	90.652	301.437	318.030	153.967	255.308	130.938	-19.546	308.379	116.003	2.407	12.515	126.427	-11.210	255.092	89.059	-18.670
5625	28.12000	338.136	350.986	182.745	301.668	411.525	149.098	351.402	345.966	90.653	301.443	318.020	153.976	255.352	130.942	-19.553	308.389	115.990	2.441	12.544	126.426	-11.519	255.128	89.076	-18.736
5626	28.12500	338.136	350.991	182.753	301.673	411.529	149.102	351.404	345.959	90.649	301.439	318.017	153.970	255.342	130.927	-19.564	308.405	116.016	2.415	12.544	126.233	-11.443	255.153	89.068	-18.745
5627	28.13000	338.138	350.987	182.750	301.676	411.519	149.103	351.410	345.969	90.648	301.438	318.029	153.969	255.354	130.931	-19.570	308.416	116.045	2.419	12.555	126.057	-11.525	255.196	89.058	-18.759
5628	28.13500	338.144	350.992	182.741	301.669	411.529	149.093	351.401	345.960	90.646	301.433	318.030	153.976	255.360	130.921	-19.586	308.440	116.056	2.430	12.574	125.890	-11.576	255.247	89.021	-18.737
5629	28.14000	338.151	351.003	182.739	301.672	411.540	149.073	351.404	345.973	90.648	301.449	318.034	153.972	255.406	130.932	-19.557	308.460	116.044	2.506	12.611	125.804	-11.883	255.305	89.023	-18.778
5630	28.14500	338.158	351.002	182.740	301.685	411.546	149.071	351.405	345.976	90.637	301.450	318.036	153.971	255.484	130.912	-19.563	308.494	116.014	2.587	12.674	125.785	-12.366	255.384	89.026	-18.824
5631	28.15000	338.155	351.010	182.733	301.688	411.551	149.069	351.411	345.979	90.634	301.454	318.042	153.962	255.522	130.917	-19.548	308.529	115.970	2.618	12.715	125.887	-12.455	255.413	89.023	-18.840
5632	28.15500	338.170	351.030	182.728	301.683	411.555	149.059	351.419	345.986	90.632	301.457	318.054	153.966	255.541	130.904	-19.555	308.554	115.967	2.562	12.733	125.729	-12.318	255.449	88.997	-18.875
5633	28.16000	338.179	351.032	182.724	301.702	411.562	149.062	351.430	345.987	90.622	301.469	318.045	153.955	255.572	130.927	-19.552	308.598	115.992	2.503	12.766	125.626	-12.123	255.492	89.004	-18.913
5634	28.16500	338.176	351.032	182.723	301.697	411.567	149.051	351.418	345.992	90.617	301.474	318.058	153.950	255.614	130.917	-19.547	308.652	116.003	2.517	12.816	125.430	-12.198	255.576	89.001	-18.935
5635	28.17000	338.178	351.026	182.715	301.700	411.557	149.054	351.407	345.995	90.609	301.480	318.059	153.956	255.700	130.917	-19.536	308.720	115.985	2.604	12.868	125.810	-12.450	255.514	88.984	-18.936
5636	28.17500	338.174	351.042	182.709	301.701	411.568	149.040	351.419	345.997	90.613	301.479	318.068	153.954	255.831	130.896	-19.560	308.803	115.983	2.694	13.017	125.518	-12.976	255.789	88.996	-18.898
5637	28.18000	338.169	351.055	182.725	301.704	411.574	149.049	351.422	345.994	90.623	301.468	318.066	153.967	255.934	130.904	-19.543	308.891	116.018	2.732	13.110	125.422	-13.075	255.891	88.991	-18.886
5638	28.18500	338.168	351.029	182.710	301.686	411.581	149.058	351.414	346.000	90.622	301.462	318.064	153.965	256.000	130.890	-19.560	308.993	116.024	2.708	13.198	125.196	-13.061	256.021	88.985	-18.918
5639	28.19000	338.161	351.053	182.729	301.692	411.569	149.051	351.411	346.002	90.627	301.465	318.051	153.961	256.070	130.870	-19.564	309.075	116.032	2.654	13.268	125.153	-12.848	256.089	88.989	-18.919
5640	28.19500	338.159	351.046	182.726	301.690	411.576	149.051	351.415	346.002	90.627	301.464	318.068	153.964	256.160	130.851	-19.568	309.172	116.029	2.634	13.357	125.136	-12.761	256.170	88.975	-18.915
5641	28.20000	338.162	351.050	182.731	301.680	411.596	149.067	351.404	345.999	90.625	301.456	318.080	153.962	256.259	130.853	-19.579	309.257	116.022	2.669	13.456	125.154	-12.975	256.280	88.984	-18.923
5642	28.20500	338.162	351.065	182.720	301.688	411.574	149.065	351.406	346.003	90.626	301.453	318.082	153.965	256.381	130.809	-19.575	309.338	116.011	2.749	13.557	125.106	-13.339	256.376	88.961	-18.930
5643	28.21000	338.164	351.077	182.738	301.682	411.601	149.047	351.406	346.006	90.631	301.453	318.082	153.966	256.484	130.811	-19.574	309.413	115.999	2.792	13.650	125.183	-13.556	256.461	88.967	-18.938
5644	28.21500	338.159	351.075	182.721	301.689	411.587	149.054	351.410	346.017	90.634	301.467	318.089	153.969	256.560	130.802	-19.578	309.479	115.980	2.791	13.724	125.197	-13.584	256.536	88.956	-18.940
5645	28.22000	338.174	351.094	182.726	301.686	411.606	149.037	351.413	346.022	90.629	301.466	318.106	153.968	256.625	130.783	-19.613	309.545	115.970	2.748	13.785	125.290	-13.556	256.575	88.963	-18.963
5646	28.22500	338.161	351.106	182.738	301.695	411.611	149.041	351.418	346.018	90.628	301.476	318.109	153.976	256.661	130.783	-19.627	309.592	115.936	2.707	13.826	125.458	-13.389	256.591	88.959	-18.952
5647	28.23000	338.176	351.110	182.719	301.714	411.619	149.042	351.429	346.038	90.630	301.475	318.122	153.973	256.685	130.768	-19.591	309.624	115.906	2.703	13.853	125.433	-13.241	256.619	88.949	-18.949
5648	28.23500	338.179	351.137	182.725	301.716	411.639	149.027	351.428	346.040	90.619	301.475	318.130	153.978	256.729	130.784	-19.607	309.625	115.889	2.770	13.885	125.605	-13.587	256.634	88.938	-18.932
5649	28.24000	338.175	351.155	182.729	301.707	411.651	149.021	351.427	346.059	90.623	301.470	318.152	153.963	256.757	130.781	-19.594	309.608	115.877	2.861	13.896	125.664	-13.976	256.638	88.948	-18.945
5650	28.24500	338.173	351.171	182.728	301.704	411.664	149.028	351.419	346.064	90.631	301.534	318.121	154.023	256.753	130.767	-19.606	309.569	115.851	2.895	13.880	125.687	-14.224	256.622	88.927	-18.961
5651	28.25000	338.177	351.177	182.738	301.706	411.675	149.023	351.428	346.068	90.635	301.540	318.120	154.032	256.739	130.774	-19.602	309.565	115.855	2.908	13.835	126.074	-14.173	256.441	88.911	-18.970
5652	28.25500	338.167	351.186	182.741	301.700	411.680	149.021	351.427	346.081	90.638	301.541	318.133	154.034	256.747	130.749	-19.617	309.556	115.858	2.909	13.872	125.634	-14.343	256.621	88.927	-18.967
5653	28.26000	338.166	351.193	182.746	301.703	411.683	149.018	351.421	346.082	90.638	301.537	318.139	154.039	256.740	130.777	-19.590	309.575	115.858	2.911	13.874	125.679	-14.209	256.613	88.941	-18.967
5654	28.26500	338.154	351.210	182.746	301.693	411.705	149.021	351.419	346.088	90.639	301.533	318.145	154.041	256.749	130.756	-19.595	309.577	115.855	2.884	13.879	125.657	-14.117	256.622	88.933	-18.953
5655	28.27000	338.155	351.221	182.744	301.696	411.713	149.037	351.416	346.093	90.656	301.520	318.144	154.044	256.761	130.755	-19.604	309.577	115.856	2.883	13.885	125.666	-14.173	256.625	88.928	-18.961
5656	28.27500	338.150	351.230	182.758	301.690	411.712	149.015	351.413	346.078	90.651	301.519	318.157	154.050	256.750	130.761	-19.616	309.575	115.864	2.895	13.882	125.672	-14.247	256.626	88.941	-18.960
5657	28.28000	338.144	351.216	182.764	301.688	411.713	149.026	351.410	346.093	90.666	301.516	318.157	154.052	256.740	130.762	-19.605	309.576	115.850	2.887	13.878	125.625	-14.172	256.632	88.925	-18.961
5658	28.28500	338.132	351.222	182.771	301.681	411.716	149.029	351.397	346.104	90.663	301.508	318.172	154.056	256.744	130.757	-19.604	309.585	115.868	2.883	13.881	125.569	-14.156	256.638	88.936	-18.971
5659	28.29000	338.129	351.233	182.768	301.673	411.719	149.037	351.402	346.106	90.666	301.508	318.165	154.063	256.740	130.781	-19.599	309.602	115.857	2.857	13.887	125.615	-14.008	256.639	88.930	-18.970
5660	28.29500	338.128	351.251	182.765	301.673	411.719	149.027	351.396	346.106	90.672	301.509	318.187	154.060	256.748	130.769	-19.613	309.608	115.884	2.835	13.892	125.527	-13.973	256.657	88.934	-18.967
